DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AD,TOTAL,1,VALUE_IN_EUROS,2021,97861,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AE,TOTAL,1,VALUE_IN_EUROS,2021,72950417,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AF,TOTAL,1,VALUE_IN_EUROS,2021,1393118,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AG,TOTAL,1,VALUE_IN_EUROS,2021,12495,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AI,TOTAL,1,VALUE_IN_EUROS,2021,14105,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AL,TOTAL,1,VALUE_IN_EUROS,2021,20246551,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AM,TOTAL,1,VALUE_IN_EUROS,2021,2439487,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AO,TOTAL,1,VALUE_IN_EUROS,2021,1456,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AQ,TOTAL,1,VALUE_IN_EUROS,2021,0,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AR,TOTAL,1,VALUE_IN_EUROS,2021,37239890,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AS,TOTAL,1,VALUE_IN_EUROS,2021,1806,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AU,TOTAL,1,VALUE_IN_EUROS,2021,109596297,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AW,TOTAL,1,VALUE_IN_EUROS,2021,65660,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AZ,TOTAL,1,VALUE_IN_EUROS,2021,48753003,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BA,TOTAL,1,VALUE_IN_EUROS,2021,713304159,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BB,TOTAL,1,VALUE_IN_EUROS,2021,34089,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BD,TOTAL,1,VALUE_IN_EUROS,2021,198187059,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BE,TOTAL,1,VALUE_IN_EUROS,2021,4191912510,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BF,TOTAL,1,VALUE_IN_EUROS,2021,65449,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BG,TOTAL,1,VALUE_IN_EUROS,2021,668031273,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BH,TOTAL,1,VALUE_IN_EUROS,2021,33803859,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BI,TOTAL,1,VALUE_IN_EUROS,2021,993,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BJ,TOTAL,1,VALUE_IN_EUROS,2021,10812,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BL,TOTAL,1,VALUE_IN_EUROS,2021,124,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BM,TOTAL,1,VALUE_IN_EUROS,2021,6768,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BN,TOTAL,1,VALUE_IN_EUROS,2021,5437,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BO,TOTAL,1,VALUE_IN_EUROS,2021,8216203,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BR,TOTAL,1,VALUE_IN_EUROS,2021,114278073,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BS,TOTAL,1,VALUE_IN_EUROS,2021,5261,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BT,TOTAL,1,VALUE_IN_EUROS,2021,67904,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BW,TOTAL,1,VALUE_IN_EUROS,2021,29144,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BY,TOTAL,1,VALUE_IN_EUROS,2021,41307908,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BZ,TOTAL,1,VALUE_IN_EUROS,2021,75900,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CA,TOTAL,1,VALUE_IN_EUROS,2021,300839108,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CC,TOTAL,1,VALUE_IN_EUROS,2021,3655,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CD,TOTAL,1,VALUE_IN_EUROS,2021,328419,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CF,TOTAL,1,VALUE_IN_EUROS,2021,42,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CG,TOTAL,1,VALUE_IN_EUROS,2021,15026,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CH,TOTAL,1,VALUE_IN_EUROS,2021,8979539721,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CI,TOTAL,1,VALUE_IN_EUROS,2021,870637,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CK,TOTAL,1,VALUE_IN_EUROS,2021,7717,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CL,TOTAL,1,VALUE_IN_EUROS,2021,118747724,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CM,TOTAL,1,VALUE_IN_EUROS,2021,498674,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CN,TOTAL,1,VALUE_IN_EUROS,2021,7902156837,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CO,TOTAL,1,VALUE_IN_EUROS,2021,5035102,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CR,TOTAL,1,VALUE_IN_EUROS,2021,683772,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CU,TOTAL,1,VALUE_IN_EUROS,2021,792547,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CV,TOTAL,1,VALUE_IN_EUROS,2021,3022,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CX,TOTAL,1,VALUE_IN_EUROS,2021,294,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CY,TOTAL,1,VALUE_IN_EUROS,2021,34341930,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CZ,TOTAL,1,VALUE_IN_EUROS,2021,8659567620,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,DE,TOTAL,1,VALUE_IN_EUROS,2021,74568497643,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,DJ,TOTAL,1,VALUE_IN_EUROS,2021,1202,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,DK,TOTAL,1,VALUE_IN_EUROS,2021,904038045,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,DM,TOTAL,1,VALUE_IN_EUROS,2021,109,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,DO,TOTAL,1,VALUE_IN_EUROS,2021,1896643,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,DZ,TOTAL,1,VALUE_IN_EUROS,2021,98674490,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,EC,TOTAL,1,VALUE_IN_EUROS,2021,3373955,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,EE,TOTAL,1,VALUE_IN_EUROS,2021,105159225,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,EG,TOTAL,1,VALUE_IN_EUROS,2021,29077904,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,EH,TOTAL,1,VALUE_IN_EUROS,2021,18755,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,ER,TOTAL,1,VALUE_IN_EUROS,2021,8,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,ES,TOTAL,1,VALUE_IN_EUROS,2021,2191561506,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,ET,TOTAL,1,VALUE_IN_EUROS,2021,351398,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,FI,TOTAL,1,VALUE_IN_EUROS,2021,618490399,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,FJ,TOTAL,1,VALUE_IN_EUROS,2021,5483,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,FM,TOTAL,1,VALUE_IN_EUROS,2021,1566,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,FO,TOTAL,1,VALUE_IN_EUROS,2021,2991,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,FR,TOTAL,1,VALUE_IN_EUROS,2021,4316891578,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GA,TOTAL,1,VALUE_IN_EUROS,2021,89619,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GB,TOTAL,1,VALUE_IN_EUROS,2021,2127672479,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GD,TOTAL,1,VALUE_IN_EUROS,2021,1021,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GE,TOTAL,1,VALUE_IN_EUROS,2021,1699902,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GH,TOTAL,1,VALUE_IN_EUROS,2021,563934,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GI,TOTAL,1,VALUE_IN_EUROS,2021,875087,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GL,TOTAL,1,VALUE_IN_EUROS,2021,2159,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GM,TOTAL,1,VALUE_IN_EUROS,2021,950,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GN,TOTAL,1,VALUE_IN_EUROS,2021,9638,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GQ,TOTAL,1,VALUE_IN_EUROS,2021,5184,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GR,TOTAL,1,VALUE_IN_EUROS,2021,279539208,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GT,TOTAL,1,VALUE_IN_EUROS,2021,992901,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GU,TOTAL,1,VALUE_IN_EUROS,2021,5090,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GW,TOTAL,1,VALUE_IN_EUROS,2021,998,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GY,TOTAL,1,VALUE_IN_EUROS,2021,46217235,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,HK,TOTAL,1,VALUE_IN_EUROS,2021,81500720,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,HN,TOTAL,1,VALUE_IN_EUROS,2021,2067809,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,HR,TOTAL,1,VALUE_IN_EUROS,2021,975625598,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,HT,TOTAL,1,VALUE_IN_EUROS,2021,213468,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,HU,TOTAL,1,VALUE_IN_EUROS,2021,4870040710,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,ID,TOTAL,1,VALUE_IN_EUROS,2021,116932801,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,IE,TOTAL,1,VALUE_IN_EUROS,2021,629148612,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,IL,TOTAL,1,VALUE_IN_EUROS,2021,139956297,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,IN,TOTAL,1,VALUE_IN_EUROS,2021,677141973,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,IO,TOTAL,1,VALUE_IN_EUROS,2021,0,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,IQ,TOTAL,1,VALUE_IN_EUROS,2021,677437082,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,IR,TOTAL,1,VALUE_IN_EUROS,2021,22339573,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,IS,TOTAL,1,VALUE_IN_EUROS,2021,1887961,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,IT,TOTAL,1,VALUE_IN_EUROS,2021,11687646684,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,JM,TOTAL,1,VALUE_IN_EUROS,2021,69071,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,JO,TOTAL,1,VALUE_IN_EUROS,2021,2559475,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,JP,TOTAL,1,VALUE_IN_EUROS,2021,1216807180,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,KE,TOTAL,1,VALUE_IN_EUROS,2021,1023725,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,KG,TOTAL,1,VALUE_IN_EUROS,2021,155152,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,KH,TOTAL,1,VALUE_IN_EUROS,2021,45443341,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,KM,TOTAL,1,VALUE_IN_EUROS,2021,267,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,KN,TOTAL,1,VALUE_IN_EUROS,2021,1991,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,KP,TOTAL,1,VALUE_IN_EUROS,2021,313,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,KR,TOTAL,1,VALUE_IN_EUROS,2021,976077110,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,KW,TOTAL,1,VALUE_IN_EUROS,2021,214727,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,KY,TOTAL,1,VALUE_IN_EUROS,2021,1975,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,KZ,TOTAL,1,VALUE_IN_EUROS,2021,1366034172,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,LA,TOTAL,1,VALUE_IN_EUROS,2021,1047002,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,LB,TOTAL,1,VALUE_IN_EUROS,2021,2859989,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,LC,TOTAL,1,VALUE_IN_EUROS,2021,3321,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,LI,TOTAL,1,VALUE_IN_EUROS,2021,470416280,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,LK,TOTAL,1,VALUE_IN_EUROS,2021,68228609,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,LR,TOTAL,1,VALUE_IN_EUROS,2021,8256,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,LS,TOTAL,1,VALUE_IN_EUROS,2021,112,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,LT,TOTAL,1,VALUE_IN_EUROS,2021,307141476,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,LU,TOTAL,1,VALUE_IN_EUROS,2021,457081604,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,LV,TOTAL,1,VALUE_IN_EUROS,2021,73908565,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,LY,TOTAL,1,VALUE_IN_EUROS,2021,754785139,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MA,TOTAL,1,VALUE_IN_EUROS,2021,71904086,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MD,TOTAL,1,VALUE_IN_EUROS,2021,19911939,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,ME,TOTAL,1,VALUE_IN_EUROS,2021,2766601,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MG,TOTAL,1,VALUE_IN_EUROS,2021,919656,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MH,TOTAL,1,VALUE_IN_EUROS,2021,120,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MK,TOTAL,1,VALUE_IN_EUROS,2021,58742900,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,ML,TOTAL,1,VALUE_IN_EUROS,2021,13940,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MM,TOTAL,1,VALUE_IN_EUROS,2021,54384429,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MN,TOTAL,1,VALUE_IN_EUROS,2021,5976270,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MO,TOTAL,1,VALUE_IN_EUROS,2021,265826,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MP,TOTAL,1,VALUE_IN_EUROS,2021,4479,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MR,TOTAL,1,VALUE_IN_EUROS,2021,2557,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MS,TOTAL,1,VALUE_IN_EUROS,2021,41,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MT,TOTAL,1,VALUE_IN_EUROS,2021,24286593,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MU,TOTAL,1,VALUE_IN_EUROS,2021,3173834,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MV,TOTAL,1,VALUE_IN_EUROS,2021,15620,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MW,TOTAL,1,VALUE_IN_EUROS,2021,6520,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MX,TOTAL,1,VALUE_IN_EUROS,2021,118547908,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MY,TOTAL,1,VALUE_IN_EUROS,2021,230325963,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MZ,TOTAL,1,VALUE_IN_EUROS,2021,2367873,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,NA,TOTAL,1,VALUE_IN_EUROS,2021,368894,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,NC,TOTAL,1,VALUE_IN_EUROS,2021,47883,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,NE,TOTAL,1,VALUE_IN_EUROS,2021,17418,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,NF,TOTAL,1,VALUE_IN_EUROS,2021,40,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,NG,TOTAL,1,VALUE_IN_EUROS,2021,944357,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,NI,TOTAL,1,VALUE_IN_EUROS,2021,565127,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,NL,TOTAL,1,VALUE_IN_EUROS,2021,8269781786,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,NO,TOTAL,1,VALUE_IN_EUROS,2021,63464680,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,NP,TOTAL,1,VALUE_IN_EUROS,2021,2222370,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,NR,TOTAL,1,VALUE_IN_EUROS,2021,7290,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,NZ,TOTAL,1,VALUE_IN_EUROS,2021,15339340,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,OM,TOTAL,1,VALUE_IN_EUROS,2021,1319672,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,PA,TOTAL,1,VALUE_IN_EUROS,2021,1781242,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,PE,TOTAL,1,VALUE_IN_EUROS,2021,61381611,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,PF,TOTAL,1,VALUE_IN_EUROS,2021,76682,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,PG,TOTAL,1,VALUE_IN_EUROS,2021,359759,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,PH,TOTAL,1,VALUE_IN_EUROS,2021,131338413,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,PK,TOTAL,1,VALUE_IN_EUROS,2021,81480121,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,PL,TOTAL,1,VALUE_IN_EUROS,2021,6143425375,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,PN,TOTAL,1,VALUE_IN_EUROS,2021,0,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,PS,TOTAL,1,VALUE_IN_EUROS,2021,298690,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,PT,TOTAL,1,VALUE_IN_EUROS,2021,345137777,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,PW,TOTAL,1,VALUE_IN_EUROS,2021,22,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,PY,TOTAL,1,VALUE_IN_EUROS,2021,1379056,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,QA,TOTAL,1,VALUE_IN_EUROS,2021,3197873,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,RO,TOTAL,1,VALUE_IN_EUROS,2021,2107608442,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,RU,TOTAL,1,VALUE_IN_EUROS,2021,3692264161,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,RW,TOTAL,1,VALUE_IN_EUROS,2021,8397164,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SA,TOTAL,1,VALUE_IN_EUROS,2021,9189216,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SB,TOTAL,1,VALUE_IN_EUROS,2021,1762,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SC,TOTAL,1,VALUE_IN_EUROS,2021,80190,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SD,TOTAL,1,VALUE_IN_EUROS,2021,38574,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SE,TOTAL,1,VALUE_IN_EUROS,2021,1656542474,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SG,TOTAL,1,VALUE_IN_EUROS,2021,351785827,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SH,TOTAL,1,VALUE_IN_EUROS,2021,36564,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SI,TOTAL,1,VALUE_IN_EUROS,2021,3017938438,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SK,TOTAL,1,VALUE_IN_EUROS,2021,4749415812,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SL,TOTAL,1,VALUE_IN_EUROS,2021,1166432,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SM,TOTAL,1,VALUE_IN_EUROS,2021,12496645,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SN,TOTAL,1,VALUE_IN_EUROS,2021,229293,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SO,TOTAL,1,VALUE_IN_EUROS,2021,24539,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SR,TOTAL,1,VALUE_IN_EUROS,2021,13990,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,ST,TOTAL,1,VALUE_IN_EUROS,2021,420,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SV,TOTAL,1,VALUE_IN_EUROS,2021,1209503,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SX,TOTAL,1,VALUE_IN_EUROS,2021,7464,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SY,TOTAL,1,VALUE_IN_EUROS,2021,943118,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SZ,TOTAL,1,VALUE_IN_EUROS,2021,14038,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TC,TOTAL,1,VALUE_IN_EUROS,2021,16058,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TD,TOTAL,1,VALUE_IN_EUROS,2021,797678,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TF,TOTAL,1,VALUE_IN_EUROS,2021,0,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TG,TOTAL,1,VALUE_IN_EUROS,2021,144420,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TH,TOTAL,1,VALUE_IN_EUROS,2021,471657169,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TJ,TOTAL,1,VALUE_IN_EUROS,2021,8534,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TK,TOTAL,1,VALUE_IN_EUROS,2021,1419,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TL,TOTAL,1,VALUE_IN_EUROS,2021,4403,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TM,TOTAL,1,VALUE_IN_EUROS,2021,141202,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TN,TOTAL,1,VALUE_IN_EUROS,2021,20046049,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TO,TOTAL,1,VALUE_IN_EUROS,2021,274,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TR,TOTAL,1,VALUE_IN_EUROS,2021,1866220058,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TT,TOTAL,1,VALUE_IN_EUROS,2021,427052,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TV,TOTAL,1,VALUE_IN_EUROS,2021,17,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TW,TOTAL,1,VALUE_IN_EUROS,2021,709040292,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TZ,TOTAL,1,VALUE_IN_EUROS,2021,1586532,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,UA,TOTAL,1,VALUE_IN_EUROS,2021,873567037,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,UG,TOTAL,1,VALUE_IN_EUROS,2021,710986,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,UM,TOTAL,1,VALUE_IN_EUROS,2021,10533,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,US,TOTAL,1,VALUE_IN_EUROS,2021,3289690918,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,UY,TOTAL,1,VALUE_IN_EUROS,2021,30985640,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,UZ,TOTAL,1,VALUE_IN_EUROS,2021,3241707,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,VA,TOTAL,1,VALUE_IN_EUROS,2021,46703,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,VC,TOTAL,1,VALUE_IN_EUROS,2021,18883,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,VE,TOTAL,1,VALUE_IN_EUROS,2021,73165,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,VG,TOTAL,1,VALUE_IN_EUROS,2021,52869210,
