DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AD,TOTAL,2,VALUE_IN_EUROS,2021,5118696,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AE,TOTAL,2,VALUE_IN_EUROS,2021,560154996,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AF,TOTAL,2,VALUE_IN_EUROS,2021,23217812,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AG,TOTAL,2,VALUE_IN_EUROS,2021,571310,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AI,TOTAL,2,VALUE_IN_EUROS,2021,65203,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AL,TOTAL,2,VALUE_IN_EUROS,2021,60295573,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AM,TOTAL,2,VALUE_IN_EUROS,2021,19003004,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AO,TOTAL,2,VALUE_IN_EUROS,2021,4338015,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AR,TOTAL,2,VALUE_IN_EUROS,2021,128148143,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AS,TOTAL,2,VALUE_IN_EUROS,2021,53915,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AU,TOTAL,2,VALUE_IN_EUROS,2021,1163282033,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AW,TOTAL,2,VALUE_IN_EUROS,2021,575440,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,AZ,TOTAL,2,VALUE_IN_EUROS,2021,51061450,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BA,TOTAL,2,VALUE_IN_EUROS,2021,493001944,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BB,TOTAL,2,VALUE_IN_EUROS,2021,718371,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BD,TOTAL,2,VALUE_IN_EUROS,2021,91514379,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BE,TOTAL,2,VALUE_IN_EUROS,2021,2973153169,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BF,TOTAL,2,VALUE_IN_EUROS,2021,2349167,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BG,TOTAL,2,VALUE_IN_EUROS,2021,863428573,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BH,TOTAL,2,VALUE_IN_EUROS,2021,30152495,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BI,TOTAL,2,VALUE_IN_EUROS,2021,781560,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BJ,TOTAL,2,VALUE_IN_EUROS,2021,4096312,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BL,TOTAL,2,VALUE_IN_EUROS,2021,43145,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BM,TOTAL,2,VALUE_IN_EUROS,2021,367758,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BN,TOTAL,2,VALUE_IN_EUROS,2021,2115683,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BO,TOTAL,2,VALUE_IN_EUROS,2021,14548390,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BQ,TOTAL,2,VALUE_IN_EUROS,2021,66271,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BR,TOTAL,2,VALUE_IN_EUROS,2021,783428735,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BS,TOTAL,2,VALUE_IN_EUROS,2021,9195156,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BT,TOTAL,2,VALUE_IN_EUROS,2021,448076,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BW,TOTAL,2,VALUE_IN_EUROS,2021,4544532,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BY,TOTAL,2,VALUE_IN_EUROS,2021,124246596,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,BZ,TOTAL,2,VALUE_IN_EUROS,2021,4583888,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CA,TOTAL,2,VALUE_IN_EUROS,2021,1448475397,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CC,TOTAL,2,VALUE_IN_EUROS,2021,2758,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CD,TOTAL,2,VALUE_IN_EUROS,2021,1916691,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CF,TOTAL,2,VALUE_IN_EUROS,2021,1615998,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CG,TOTAL,2,VALUE_IN_EUROS,2021,1969622,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CH,TOTAL,2,VALUE_IN_EUROS,2021,8280663900,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CI,TOTAL,2,VALUE_IN_EUROS,2021,35606085,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CK,TOTAL,2,VALUE_IN_EUROS,2021,121003,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CL,TOTAL,2,VALUE_IN_EUROS,2021,255335582,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CM,TOTAL,2,VALUE_IN_EUROS,2021,6161780,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CN,TOTAL,2,VALUE_IN_EUROS,2021,4868110508,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CO,TOTAL,2,VALUE_IN_EUROS,2021,112363741,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CR,TOTAL,2,VALUE_IN_EUROS,2021,14972699,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CU,TOTAL,2,VALUE_IN_EUROS,2021,8888459,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CV,TOTAL,2,VALUE_IN_EUROS,2021,399488,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CW,TOTAL,2,VALUE_IN_EUROS,2021,868589,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CY,TOTAL,2,VALUE_IN_EUROS,2021,84477542,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,CZ,TOTAL,2,VALUE_IN_EUROS,2021,6066809455,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,DE,TOTAL,2,VALUE_IN_EUROS,2021,50809706787,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,DJ,TOTAL,2,VALUE_IN_EUROS,2021,3530675,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,DK,TOTAL,2,VALUE_IN_EUROS,2021,1024931000,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,DM,TOTAL,2,VALUE_IN_EUROS,2021,1183171,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,DO,TOTAL,2,VALUE_IN_EUROS,2021,27988568,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,DZ,TOTAL,2,VALUE_IN_EUROS,2021,140902837,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,EC,TOTAL,2,VALUE_IN_EUROS,2021,56892640,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,EE,TOTAL,2,VALUE_IN_EUROS,2021,212355368,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,EG,TOTAL,2,VALUE_IN_EUROS,2021,267945129,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,EH,TOTAL,2,VALUE_IN_EUROS,2021,71374,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,ER,TOTAL,2,VALUE_IN_EUROS,2021,101455,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,ES,TOTAL,2,VALUE_IN_EUROS,2021,2532536482,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,ET,TOTAL,2,VALUE_IN_EUROS,2021,11393196,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,FI,TOTAL,2,VALUE_IN_EUROS,2021,728154841,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,FJ,TOTAL,2,VALUE_IN_EUROS,2021,10156736,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,FK,TOTAL,2,VALUE_IN_EUROS,2021,15769,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,FM,TOTAL,2,VALUE_IN_EUROS,2021,14628,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,FO,TOTAL,2,VALUE_IN_EUROS,2021,1401919,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,FR,TOTAL,2,VALUE_IN_EUROS,2021,6419021444,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GA,TOTAL,2,VALUE_IN_EUROS,2021,7304127,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GB,TOTAL,2,VALUE_IN_EUROS,2021,4534392234,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GD,TOTAL,2,VALUE_IN_EUROS,2021,167212,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GE,TOTAL,2,VALUE_IN_EUROS,2021,55517718,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GH,TOTAL,2,VALUE_IN_EUROS,2021,14022905,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GI,TOTAL,2,VALUE_IN_EUROS,2021,5242819,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GL,TOTAL,2,VALUE_IN_EUROS,2021,1787338,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GM,TOTAL,2,VALUE_IN_EUROS,2021,5725910,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GN,TOTAL,2,VALUE_IN_EUROS,2021,3201923,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GQ,TOTAL,2,VALUE_IN_EUROS,2021,26479,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GR,TOTAL,2,VALUE_IN_EUROS,2021,586745423,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GT,TOTAL,2,VALUE_IN_EUROS,2021,24566820,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GU,TOTAL,2,VALUE_IN_EUROS,2021,499116,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GW,TOTAL,2,VALUE_IN_EUROS,2021,366215,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,GY,TOTAL,2,VALUE_IN_EUROS,2021,259494,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,HK,TOTAL,2,VALUE_IN_EUROS,2021,509774184,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,HN,TOTAL,2,VALUE_IN_EUROS,2021,11311205,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,HR,TOTAL,2,VALUE_IN_EUROS,2021,1554789579,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,HT,TOTAL,2,VALUE_IN_EUROS,2021,1797200,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,HU,TOTAL,2,VALUE_IN_EUROS,2021,6290798647,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,ID,TOTAL,2,VALUE_IN_EUROS,2021,216643440,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,IE,TOTAL,2,VALUE_IN_EUROS,2021,427727855,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,IL,TOTAL,2,VALUE_IN_EUROS,2021,472349421,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,IN,TOTAL,2,VALUE_IN_EUROS,2021,1062836192,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,IQ,TOTAL,2,VALUE_IN_EUROS,2021,78497244,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,IR,TOTAL,2,VALUE_IN_EUROS,2021,119591224,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,IS,TOTAL,2,VALUE_IN_EUROS,2021,41216863,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,IT,TOTAL,2,VALUE_IN_EUROS,2021,11379857768,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,JM,TOTAL,2,VALUE_IN_EUROS,2021,3480755,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,JO,TOTAL,2,VALUE_IN_EUROS,2021,47414215,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,JP,TOTAL,2,VALUE_IN_EUROS,2021,1726172200,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,KE,TOTAL,2,VALUE_IN_EUROS,2021,14732963,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,KG,TOTAL,2,VALUE_IN_EUROS,2021,6459607,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,KH,TOTAL,2,VALUE_IN_EUROS,2021,3715446,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,KI,TOTAL,2,VALUE_IN_EUROS,2021,93306,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,KM,TOTAL,2,VALUE_IN_EUROS,2021,6280,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,KN,TOTAL,2,VALUE_IN_EUROS,2021,40033,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,KR,TOTAL,2,VALUE_IN_EUROS,2021,1024433736,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,KW,TOTAL,2,VALUE_IN_EUROS,2021,69585717,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,KY,TOTAL,2,VALUE_IN_EUROS,2021,1314595,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,KZ,TOTAL,2,VALUE_IN_EUROS,2021,171665786,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,LA,TOTAL,2,VALUE_IN_EUROS,2021,5873710,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,LB,TOTAL,2,VALUE_IN_EUROS,2021,22985441,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,LC,TOTAL,2,VALUE_IN_EUROS,2021,345314,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,LI,TOTAL,2,VALUE_IN_EUROS,2021,406997363,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,LK,TOTAL,2,VALUE_IN_EUROS,2021,42348615,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,LR,TOTAL,2,VALUE_IN_EUROS,2021,2731165,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,LS,TOTAL,2,VALUE_IN_EUROS,2021,309883,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,LT,TOTAL,2,VALUE_IN_EUROS,2021,357048818,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,LU,TOTAL,2,VALUE_IN_EUROS,2021,199210413,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,LV,TOTAL,2,VALUE_IN_EUROS,2021,150270274,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,LY,TOTAL,2,VALUE_IN_EUROS,2021,51129640,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MA,TOTAL,2,VALUE_IN_EUROS,2021,180123531,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MD,TOTAL,2,VALUE_IN_EUROS,2021,88025429,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,ME,TOTAL,2,VALUE_IN_EUROS,2021,37413820,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MG,TOTAL,2,VALUE_IN_EUROS,2021,2419079,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MH,TOTAL,2,VALUE_IN_EUROS,2021,388378,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MK,TOTAL,2,VALUE_IN_EUROS,2021,131387076,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,ML,TOTAL,2,VALUE_IN_EUROS,2021,164937409,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MM,TOTAL,2,VALUE_IN_EUROS,2021,10699508,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MN,TOTAL,2,VALUE_IN_EUROS,2021,23810248,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MO,TOTAL,2,VALUE_IN_EUROS,2021,6324964,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MP,TOTAL,2,VALUE_IN_EUROS,2021,10149,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MR,TOTAL,2,VALUE_IN_EUROS,2021,11720039,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MS,TOTAL,2,VALUE_IN_EUROS,2021,55198,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MT,TOTAL,2,VALUE_IN_EUROS,2021,42704666,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MU,TOTAL,2,VALUE_IN_EUROS,2021,11145299,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MV,TOTAL,2,VALUE_IN_EUROS,2021,5012568,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MW,TOTAL,2,VALUE_IN_EUROS,2021,3206045,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MX,TOTAL,2,VALUE_IN_EUROS,2021,1319256143,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MY,TOTAL,2,VALUE_IN_EUROS,2021,503334853,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,MZ,TOTAL,2,VALUE_IN_EUROS,2021,8523847,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,NA,TOTAL,2,VALUE_IN_EUROS,2021,6021728,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,NC,TOTAL,2,VALUE_IN_EUROS,2021,3592829,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,NE,TOTAL,2,VALUE_IN_EUROS,2021,5552429,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,NG,TOTAL,2,VALUE_IN_EUROS,2021,116529276,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,NI,TOTAL,2,VALUE_IN_EUROS,2021,4083520,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,NL,TOTAL,2,VALUE_IN_EUROS,2021,3336595920,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,NO,TOTAL,2,VALUE_IN_EUROS,2021,613052695,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,NP,TOTAL,2,VALUE_IN_EUROS,2021,6307774,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,NZ,TOTAL,2,VALUE_IN_EUROS,2021,183784287,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,OM,TOTAL,2,VALUE_IN_EUROS,2021,51619372,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,PA,TOTAL,2,VALUE_IN_EUROS,2021,18594271,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,PE,TOTAL,2,VALUE_IN_EUROS,2021,56754260,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,PF,TOTAL,2,VALUE_IN_EUROS,2021,2194111,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,PG,TOTAL,2,VALUE_IN_EUROS,2021,1082582,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,PH,TOTAL,2,VALUE_IN_EUROS,2021,170528770,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,PK,TOTAL,2,VALUE_IN_EUROS,2021,160673615,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,PL,TOTAL,2,VALUE_IN_EUROS,2021,6899315980,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,PM,TOTAL,2,VALUE_IN_EUROS,2021,0,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,PS,TOTAL,2,VALUE_IN_EUROS,2021,3099612,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,PT,TOTAL,2,VALUE_IN_EUROS,2021,468447006,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,PW,TOTAL,2,VALUE_IN_EUROS,2021,57130,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,PY,TOTAL,2,VALUE_IN_EUROS,2021,16424153,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,QA,TOTAL,2,VALUE_IN_EUROS,2021,116152278,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,QP,TOTAL,2,VALUE_IN_EUROS,2021,0,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,QR,TOTAL,2,VALUE_IN_EUROS,2021,34926418,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,QS,TOTAL,2,VALUE_IN_EUROS,2021,52692898,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,QW,TOTAL,2,VALUE_IN_EUROS,2021,0,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,RO,TOTAL,2,VALUE_IN_EUROS,2021,3194199889,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,RU,TOTAL,2,VALUE_IN_EUROS,2021,2049211479,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,RW,TOTAL,2,VALUE_IN_EUROS,2021,1600886,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SA,TOTAL,2,VALUE_IN_EUROS,2021,331856896,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SB,TOTAL,2,VALUE_IN_EUROS,2021,93826,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SC,TOTAL,2,VALUE_IN_EUROS,2021,830244,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SD,TOTAL,2,VALUE_IN_EUROS,2021,8954553,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SE,TOTAL,2,VALUE_IN_EUROS,2021,1835810367,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SG,TOTAL,2,VALUE_IN_EUROS,2021,407660117,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SH,TOTAL,2,VALUE_IN_EUROS,2021,46415,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SI,TOTAL,2,VALUE_IN_EUROS,2021,3490001487,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SK,TOTAL,2,VALUE_IN_EUROS,2021,6576170609,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SL,TOTAL,2,VALUE_IN_EUROS,2021,793970,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SM,TOTAL,2,VALUE_IN_EUROS,2021,12843133,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SN,TOTAL,2,VALUE_IN_EUROS,2021,50563195,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SO,TOTAL,2,VALUE_IN_EUROS,2021,1913618,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SR,TOTAL,2,VALUE_IN_EUROS,2021,774215,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SS,TOTAL,2,VALUE_IN_EUROS,2021,2916393,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,ST,TOTAL,2,VALUE_IN_EUROS,2021,58626,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SV,TOTAL,2,VALUE_IN_EUROS,2021,12363558,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SX,TOTAL,2,VALUE_IN_EUROS,2021,2199191,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SY,TOTAL,2,VALUE_IN_EUROS,2021,5317240,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,SZ,TOTAL,2,VALUE_IN_EUROS,2021,1243982,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TC,TOTAL,2,VALUE_IN_EUROS,2021,82919,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TD,TOTAL,2,VALUE_IN_EUROS,2021,629621,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TF,TOTAL,2,VALUE_IN_EUROS,2021,0,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TG,TOTAL,2,VALUE_IN_EUROS,2021,2505428,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TH,TOTAL,2,VALUE_IN_EUROS,2021,311491349,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TJ,TOTAL,2,VALUE_IN_EUROS,2021,10863549,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TK,TOTAL,2,VALUE_IN_EUROS,2021,392914,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TL,TOTAL,2,VALUE_IN_EUROS,2021,105638,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TM,TOTAL,2,VALUE_IN_EUROS,2021,24722518,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TN,TOTAL,2,VALUE_IN_EUROS,2021,81936776,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TO,TOTAL,2,VALUE_IN_EUROS,2021,615818,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TR,TOTAL,2,VALUE_IN_EUROS,2021,1521373376,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TT,TOTAL,2,VALUE_IN_EUROS,2021,2946086,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TW,TOTAL,2,VALUE_IN_EUROS,2021,818339237,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,TZ,TOTAL,2,VALUE_IN_EUROS,2021,13968295,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,UA,TOTAL,2,VALUE_IN_EUROS,2021,655273124,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,UG,TOTAL,2,VALUE_IN_EUROS,2021,8492611,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,US,TOTAL,2,VALUE_IN_EUROS,2021,10766362436,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,UY,TOTAL,2,VALUE_IN_EUROS,2021,28951741,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,UZ,TOTAL,2,VALUE_IN_EUROS,2021,81132563,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,VA,TOTAL,2,VALUE_IN_EUROS,2021,188501,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,AT,VC,TOTAL,2,VALUE_IN_EUROS,2021,440027,
